ENST00000222256	5864	hsa04721=Synaptic vesicle cycle
ENST00000222266	55851	hsa04330=Notch signaling pathway.hsa05010=Alzheimer's disease
ENST00000222270	9757	hsa00310=Lysine degradation
ENST00000222271	1311	hsa04145=Phagosome.hsa04350=TGF-beta signaling pathway.hsa04510=Focal adhesion.hsa04512=ECM-receptor interaction.hsa05144=Malaria
ENST00000222275	11045	N
ENST00000222284	10430	N
ENST00000222286	26330	hsa00010=Glycolysis / Gluconeogenesis.hsa01100=Metabolic pathways
ENST00000222301	2788	hsa04062=Chemokine signaling pathway.hsa04724=Glutamatergic synapse.hsa04725=Cholinergic synapse.hsa04727=GABAergic synapse.hsa04728=Dopaminergic synapse
ENST00000222304	57817	N
ENST00000222305	7392	N
ENST00000222308	23770	N
ENST00000222329	2077	N
ENST00000222330	2931	hsa04062=Chemokine signaling pathway.hsa04728=Dopaminergic synapse
ENST00000222345	23094	N
ENST00000222374	199731	N
ENST00000222381	5444	hsa01100=Metabolic pathways
ENST00000222382	64816	hsa00140=Steroid hormone biosynthesis.hsa00591=Linoleic acid metabolism.hsa00830=Retinol metabolism.hsa00980=Metabolism of xenobiotics by cytochrome P450.hsa00982=Drug metabolism - cytochrome P450.hsa00983=Drug metabolism - other enzymes.hsa01100=Metabolic pathways
ENST00000222388	10061	N
ENST00000222390	3082	hsa04060=Cytokine-cytokine receptor interaction.hsa04510=Focal adhesion.hsa05144=Malaria.hsa05200=Pathways in cancer.hsa05211=Renal cell carcinoma.hsa05218=Melanoma
ENST00000222399	3912	hsa04510=Focal adhesion.hsa04512=ECM-receptor interaction.hsa05145=Toxoplasmosis.hsa05146=Amoebiasis.hsa05200=Pathways in cancer.hsa05222=Small cell lung cancer
ENST00000222402	51619	hsa04120=Ubiquitin mediated proteolysis.hsa04141=Protein processing in endoplasmic reticulum
ENST00000222462	51384	hsa04310=Wnt signaling pathway.hsa04340=Hedgehog signaling pathway.hsa04916=Melanogenesis.hsa05166=HTLV-I infection.hsa05200=Pathways in cancer.hsa05202=Transcriptional misregulation in cancers.hsa05217=Basal cell carcinoma
ENST00000222481	1358	hsa04972=Pancreatic secretion.hsa04974=Protein digestion and absorption
ENST00000222482	51200	N
ENST00000222511	85865	N
ENST00000222543	7980	N
ENST00000222547	10282	hsa04130=SNARE interactions in vesicular transport
ENST00000222553	10135	hsa00760=Nicotinate and nicotinamide metabolism
ENST00000222567	221830	hsa00230=Purine metabolism.hsa00240=Pyrimidine metabolism.hsa01100=Metabolic pathways.hsa03020=RNA polymerase
ENST00000222572	5445	hsa01100=Metabolic pathways
ENST00000222573	3696	hsa04510=Focal adhesion.hsa04512=ECM-receptor interaction.hsa04514=Cell adhesion molecules (CAMs).hsa04810=Regulation of actin cytoskeleton.hsa05410=Hypertrophic cardiomyopathy (HCM).hsa05412=Arrhythmogenic right ventricular cardiomyopathy (ARVC).hsa05414=Dilated cardiomyopathy
ENST00000222584	6671	N
ENST00000222598	1749	N
ENST00000222644	51678	N
ENST00000222673	4967	hsa00020=Citrate cycle (TCA cycle).hsa00310=Lysine degradation.hsa00380=Tryptophan metabolism.hsa01100=Metabolic pathways
ENST00000222674	64111	N
ENST00000222693	858	hsa04144=Endocytosis.hsa04510=Focal adhesion.hsa05100=Bacterial invasion of epithelial cells
ENST00000222718	3199	N
ENST00000222725	3955	hsa00514=Other types of O-glycan biosynthesis.hsa04330=Notch signaling pathway
ENST00000222726	3202	N
ENST00000222728	3203	N
ENST00000222747	23554	N
ENST00000222753	3209	N
ENST00000222792	1124	N
ENST00000222800	83451	N
ENST00000222803	55033	N
ENST00000222812	6804	hsa04130=SNARE interactions in vesicular transport.hsa04721=Synaptic vesicle cycle
ENST00000222823	10392	hsa04621=NOD-like receptor signaling pathway.hsa05133=Pertussis
ENST00000222902	6369	hsa04060=Cytokine-cytokine receptor interaction.hsa04062=Chemokine signaling pathway
ENST00000222982	1577	hsa00140=Steroid hormone biosynthesis.hsa00591=Linoleic acid metabolism.hsa00830=Retinol metabolism.hsa00980=Metabolism of xenobiotics by cytochrome P450.hsa00982=Drug metabolism - cytochrome P450.hsa00983=Drug metabolism - other enzymes.hsa01100=Metabolic pathways
ENST00000222990	29886	N
ENST00000223023	8976	hsa04062=Chemokine signaling pathway.hsa04520=Adherens junction.hsa04666=Fc gamma R-mediated phagocytosis.hsa04810=Regulation of actin cytoskeleton.hsa05100=Bacterial invasion of epithelial cells.hsa05132=Salmonella infection
ENST00000223026	23553	hsa00531=Glycosaminoglycan degradation.hsa01100=Metabolic pathways
ENST00000223029	7965	N
ENST00000223051	7036	N
ENST00000223054	64598	N
ENST00000223061	5118	N
ENST00000223073	55131	hsa03008=Ribosome biogenesis in eukaryotes
ENST00000223095	5054	hsa04115=p53 signaling pathway.hsa04610=Complement and coagulation cascades.hsa05142=Chagas disease (American trypanosomiasis)
ENST00000223114	346606	hsa00561=Glycerolipid metabolism.hsa01100=Metabolic pathways.hsa04975=Fat digestion and absorption
ENST00000223127	8985	hsa00310=Lysine degradation.hsa00514=Other types of O-glycan biosynthesis
ENST00000223129	6119	hsa03030=DNA replication.hsa03420=Nucleotide excision repair.hsa03430=Mismatch repair.hsa03440=Homologous recombination.hsa03460=Fanconi anemia pathway
ENST00000223136	51024	N
ENST00000223145	113263	N
ENST00000223167	93408	hsa04510=Focal adhesion.hsa04530=Tight junction.hsa04670=Leukocyte transendothelial migration.hsa04810=Regulation of actin cytoskeleton
ENST00000223208	95681	N
ENST00000223210	643641	N
ENST00000223215	4232	N
ENST00000223271	5919	N
ENST00000223273	57002	N
ENST00000223293	26157	N
ENST00000223321	5683	hsa03050=Proteasome
ENST00000223324	64983	N
ENST00000223357	165	N
ENST00000223364	58498	hsa04510=Focal adhesion.hsa04530=Tight junction.hsa04670=Leukocyte transendothelial migration.hsa04810=Regulation of actin cytoskeleton
ENST00000223368	9275	N
ENST00000223369	10652	hsa04130=SNARE interactions in vesicular transport
ENST00000223398	7461	N
ENST00000223459	146542	N
ENST00000223500	51510	hsa04144=Endocytosis
ENST00000223528	2218	N
ENST00000223641	10952	hsa03060=Protein export.hsa04141=Protein processing in endoplasmic reticulum.hsa04145=Phagosome
ENST00000223642	727	hsa04610=Complement and coagulation cascades.hsa05020=Prion diseases.hsa05133=Pertussis.hsa05150=Staphylococcus aureus infection.hsa05168=Herpes simplex infection.hsa05322=Systemic lupus erythematosus
ENST00000223795	944	hsa04060=Cytokine-cytokine receptor interaction
ENST00000223862	6013	N
ENST00000223864	55848	N
ENST00000224073	8721	N
ENST00000224140	23064	N
ENST00000224181	733	hsa04610=Complement and coagulation cascades.hsa05020=Prion diseases.hsa05146=Amoebiasis.hsa05322=Systemic lupus erythematosus
ENST00000224337	29760	hsa04380=Osteoclast differentiation.hsa04662=B cell receptor signaling pathway.hsa05340=Primary immunodeficiency
ENST00000224356	1592	hsa00830=Retinol metabolism
ENST00000224600	5949	N
ENST00000224605	2662	N
ENST00000224756	54462	N
ENST00000224764	657	hsa04060=Cytokine-cytokine receptor interaction.hsa04350=TGF-beta signaling pathway
ENST00000224784	59	hsa04270=Vascular smooth muscle contraction
ENST00000224807	81855	N
ENST00000224862	79176	N
ENST00000224950	79991	N
ENST00000225171	56521	N
ENST00000225174	10105	hsa05145=Toxoplasmosis
ENST00000225235	23232	N
ENST00000225245	6348	hsa04060=Cytokine-cytokine receptor interaction.hsa04062=Chemokine signaling pathway.hsa04620=Toll-like receptor signaling pathway.hsa05132=Salmonella infection.hsa05142=Chagas disease (American trypanosomiasis).hsa05323=Rheumatoid arthritis
ENST00000225275	4353	hsa04145=Phagosome.hsa05202=Transcriptional misregulation in cancers
ENST00000225276	10610	N
ENST00000225296	56919	N
ENST00000225298	51096	hsa03008=Ribosome biogenesis in eukaryotes
ENST00000225328	5026	hsa04020=Calcium signaling pathway.hsa04080=Neuroactive ligand-receptor interaction
ENST00000225371	8288	hsa05310=Asthma
ENST00000225387	1411	N
ENST00000225388	57532	N
ENST00000225402	26574	N
ENST00000225410	9326	N
ENST00000225426	5691	hsa03050=Proteasome
ENST00000225428	54883	N
ENST00000225430	6143	hsa03010=Ribosome
ENST00000225474	1440	hsa04060=Cytokine-cytokine receptor interaction.hsa04630=Jak-STAT signaling pathway.hsa04640=Hematopoietic cell lineage.hsa05144=Malaria
ENST00000225504	6827	N
ENST00000225512	7473	hsa04310=Wnt signaling pathway.hsa04340=Hedgehog signaling pathway.hsa04916=Melanogenesis.hsa05166=HTLV-I infection.hsa05200=Pathways in cancer.hsa05217=Basal cell carcinoma
ENST00000225519	23729	N
ENST00000225525	30851	N
ENST00000225538	5023	hsa04020=Calcium signaling pathway.hsa04080=Neuroactive ligand-receptor interaction
ENST00000225550	8688	N
ENST00000225567	9570	hsa04130=SNARE interactions in vesicular transport
ENST00000225573	55163	hsa00750=Vitamin B6 metabolism.hsa01100=Metabolic pathways
ENST00000225576	201158	N
ENST00000225577	6198	hsa04012=ErbB signaling pathway.hsa04150=mTOR signaling pathway.hsa04350=TGF-beta signaling pathway.hsa04666=Fc gamma R-mediated phagocytosis.hsa04910=Insulin signaling pathway.hsa05221=Acute myeloid leukemia
ENST00000225603	10951	N
ENST00000225609	9487	hsa00563=Glycosylphosphatidylinositol(GPI)-anchor biosynthesis.hsa01100=Metabolic pathways
ENST00000225614	2584	hsa00052=Galactose metabolism.hsa00520=Amino sugar and nucleotide sugar metabolism.hsa01100=Metabolic pathways
ENST00000225655	5216	hsa04810=Regulation of actin cytoskeleton.hsa05132=Salmonella infection
ENST00000225665	8402	N
ENST00000225688	51655	N
ENST00000225696	4927	hsa03013=RNA transport
ENST00000225698	708	hsa05168=Herpes simplex infection
ENST00000225719	1362	N
ENST00000225724	9527	hsa04130=SNARE interactions in vesicular transport
ENST00000225726	57003	N
ENST00000225728	51003	N
ENST00000225729	1819	N
ENST00000225737	11216	N
ENST00000225740	218	hsa00010=Glycolysis / Gluconeogenesis.hsa00340=Histidine metabolism.hsa00350=Tyrosine metabolism.hsa00360=Phenylalanine metabolism.hsa00410=beta-Alanine metabolism.hsa00980=Metabolism of xenobiotics by cytochrome P450.hsa00982=Drug metabolism - cytochrome P450.hsa01100=Metabolic pathways
ENST00000225777	9144	N
ENST00000225805	64149	N
ENST00000225823	40	hsa04742=Taste transduction
ENST00000225831	6347	hsa04060=Cytokine-cytokine receptor interaction.hsa04062=Chemokine signaling pathway.hsa04621=NOD-like receptor signaling pathway.hsa05142=Chagas disease (American trypanosomiasis).hsa05144=Malaria.hsa05164=Influenza A.hsa05168=Herpes simplex infection.hsa05323=Rheumatoid arthritis
ENST00000225840	6355	hsa04060=Cytokine-cytokine receptor interaction.hsa04062=Chemokine signaling pathway
ENST00000225842	6346	hsa04060=Cytokine-cytokine receptor interaction.hsa04062=Chemokine signaling pathway
ENST00000225844	6357	hsa04060=Cytokine-cytokine receptor interaction.hsa04062=Chemokine signaling pathway
ENST00000225873	5193	hsa04146=Peroxisome
ENST00000225893	6928	hsa04950=Maturity onset diabetes of the young
ENST00000225899	3882	N
ENST00000225916	2648	hsa04330=Notch signaling pathway.hsa05166=HTLV-I infection
ENST00000225927	4669	hsa00531=Glycosaminoglycan degradation.hsa01100=Metabolic pathways.hsa04142=Lysosome
ENST00000225929	3292	hsa00140=Steroid hormone biosynthesis.hsa01100=Metabolic pathways
ENST00000225941	51225	N
ENST00000225964	1277	hsa04510=Focal adhesion.hsa04512=ECM-receptor interaction.hsa04974=Protein digestion and absorption.hsa05146=Amoebiasis
ENST00000225969	51264	N
ENST00000225972	55379	N
ENST00000225973	8153	N
ENST00000225983	10014	N
ENST00000225992	5539	N
ENST00000226004	1845	hsa04010=MAPK signaling pathway
ENST00000226021	786	hsa04010=MAPK signaling pathway.hsa04260=Cardiac muscle contraction.hsa05410=Hypertrophic cardiomyopathy (HCM).hsa05412=Arrhythmogenic right ventricular cardiomyopathy (ARVC).hsa05414=Dilated cardiomyopathy
ENST00000226067	3131	N
ENST00000226091	1949	hsa04360=Axon guidance
ENST00000226094	54757	N
ENST00000226105	29098	N
ENST00000226193	5957	hsa04744=Phototransduction
ENST00000226207	4619	hsa04530=Tight junction.hsa05416=Viral myocarditis
ENST00000226209	4621	hsa04530=Tight junction.hsa05416=Viral myocarditis
ENST00000226218	7448	hsa04510=Focal adhesion.hsa04512=ECM-receptor interaction
ENST00000226225	7126	N
ENST00000226230	27346	N
ENST00000226247	8456	N
ENST00000226253	230	hsa00010=Glycolysis / Gluconeogenesis.hsa00030=Pentose phosphate pathway.hsa00051=Fructose and mannose metabolism.hsa01100=Metabolic pathways
ENST00000226279	952	hsa00760=Nicotinate and nicotinamide metabolism.hsa01100=Metabolic pathways.hsa04020=Calcium signaling pathway.hsa04640=Hematopoietic cell lineage.hsa04970=Salivary secretion.hsa04972=Pancreatic secretion
ENST00000226284	3381	hsa04510=Focal adhesion.hsa04512=ECM-receptor interaction
ENST00000226299	51056	hsa00330=Arginine and proline metabolism.hsa00480=Glutathione metabolism.hsa01100=Metabolic pathways
ENST00000226317	6372	hsa04060=Cytokine-cytokine receptor interaction.hsa04062=Chemokine signaling pathway.hsa05133=Pertussis.hsa05323=Rheumatoid arthritis
ENST00000226319	79960	N
ENST00000226355	173	N
ENST00000226382	8929	N
ENST00000226413	2798	hsa04080=Neuroactive ligand-receptor interaction.hsa04912=GnRH signaling pathway
ENST00000226432	80157	N
ENST00000226444	6783	hsa00140=Steroid hormone biosynthesis.hsa00920=Sulfur metabolism
ENST00000226460	26952	N
ENST00000226524	5197	hsa04060=Cytokine-cytokine receptor interaction.hsa04062=Chemokine signaling pathway
ENST00000226574	4790	hsa04010=MAPK signaling pathway.hsa04062=Chemokine signaling pathway.hsa04210=Apoptosis.hsa04380=Osteoclast differentiation.hsa04620=Toll-like receptor signaling pathway.hsa04621=NOD-like receptor signaling pathway.hsa04622=RIG-I-like receptor signaling pathway.hsa04623=Cytosolic DNA-sensing pathway.hsa04660=T cell receptor signaling pathway.hsa04662=B cell receptor signaling pathway.hsa04722=Neurotrophin signaling pathway.hsa04920=Adipocytokine signaling pathway.hsa05132=Salmonella infection.hsa05133=Pertussis.hsa05134=Legionellosis.hsa05140=Leishmaniasis.hsa05142=Chagas disease (American trypanosomiasis).hsa05145=Toxoplasmosis.hsa05146=Amoebiasis.hsa05152=Tuberculosis.hsa05160=Hepatitis C.hsa05162=Measles.hsa05164=Influenza A.hsa05166=HTLV-I infection.hsa05168=Herpes simplex infection.hsa05200=Pathways in cancer.hsa05202=Transcriptional misregulation in cancers.hsa05212=Pancreatic cancer.hsa05215=Prostate cancer.hsa05220=Chronic myeloid leukemia.hsa05221=Acute myeloid leukemia.hsa05222=Small cell lung cancer
ENST00000226578	4126	hsa00511=Other glycan degradation.hsa04142=Lysosome
ENST00000226725	11275	N
ENST00000226730	3558	hsa04060=Cytokine-cytokine receptor interaction.hsa04630=Jak-STAT signaling pathway.hsa04660=T cell receptor signaling pathway.hsa04672=Intestinal immune network for IgA production.hsa04940=Type I diabetes mellitus.hsa05142=Chagas disease (American trypanosomiasis).hsa05162=Measles.hsa05166=HTLV-I infection.hsa05320=Autoimmune thyroid disease.hsa05330=Allograft rejection.hsa05332=Graft-versus-host disease
ENST00000226798	2483	N
ENST00000226951	116449	N
ENST00000227135	53340	N
ENST00000227155	3732	hsa04115=p53 signaling pathway
ENST00000227163	6688	hsa04380=Osteoclast differentiation.hsa05166=HTLV-I infection.hsa05200=Pathways in cancer.hsa05202=Transcriptional misregulation in cancers.hsa05221=Acute myeloid leukemia
ENST00000227256	120237	N
ENST00000227266	1075	hsa04142=Lysosome
ENST00000227322	8882	N
ENST00000227348	56253	N
ENST00000227349	79864	N
ENST00000227451	23220	hsa04330=Notch signaling pathway
ENST00000227471	81622	N
ENST00000227474	83480	N
ENST00000227495	6484	hsa00601=Glycosphingolipid biosynthesis - lacto and neolacto series.hsa01100=Metabolic pathways
ENST00000227507	595	hsa04110=Cell cycle.hsa04115=p53 signaling pathway.hsa04310=Wnt signaling pathway.hsa04510=Focal adhesion.hsa04630=Jak-STAT signaling pathway.hsa05162=Measles.hsa05166=HTLV-I infection.hsa05200=Pathways in cancer.hsa05210=Colorectal cancer.hsa05212=Pancreatic cancer.hsa05213=Endometrial cancer.hsa05214=Glioma.hsa05215=Prostate cancer.hsa05216=Thyroid cancer.hsa05218=Melanoma.hsa05219=Bladder cancer.hsa05220=Chronic myeloid leukemia.hsa05221=Acute myeloid leukemia.hsa05222=Small cell lung cancer.hsa05223=Non-small cell lung cancer.hsa05416=Viral myocarditis
ENST00000227520	79080	N
ENST00000227524	27339	hsa03040=Spliceosome.hsa04120=Ubiquitin mediated proteolysis
ENST00000227525	79073	N
ENST00000227618	25906	N
ENST00000227638	24145	N
ENST00000227665	116519	hsa03320=PPAR signaling pathway
ENST00000227667	345	hsa03320=PPAR signaling pathway
ENST00000227752	3587	hsa04060=Cytokine-cytokine receptor interaction.hsa04630=Jak-STAT signaling pathway.hsa05145=Toxoplasmosis.hsa05152=Tuberculosis
ENST00000227756	374378	hsa00512=Mucin type O-Glycan biosynthesis.hsa01100=Metabolic pathways
ENST00000227758	329	hsa04120=Ubiquitin mediated proteolysis.hsa04210=Apoptosis.hsa04510=Focal adhesion.hsa04621=NOD-like receptor signaling pathway.hsa05145=Toxoplasmosis.hsa05166=HTLV-I infection.hsa05200=Pathways in cancer.hsa05222=Small cell lung cancer
ENST00000227868	8050	hsa01100=Metabolic pathways
ENST00000227880	51296	N
ENST00000227918	4250	N
ENST00000228027	84649	hsa00561=Glycerolipid metabolism.hsa01100=Metabolic pathways.hsa04975=Fat digestion and absorption
ENST00000228136	10944	N
ENST00000228245	7289	N
ENST00000228251	8531	hsa04530=Tight junction
ENST00000228280	4254	hsa04060=Cytokine-cytokine receptor interaction.hsa04640=Hematopoietic cell lineage.hsa04916=Melanogenesis.hsa05200=Pathways in cancer
ENST00000228284	9733	N
ENST00000228307	5829	hsa04062=Chemokine signaling pathway.hsa04370=VEGF signaling pathway.hsa04510=Focal adhesion.hsa04670=Leukocyte transendothelial migration.hsa04810=Regulation of actin cytoskeleton.hsa05100=Bacterial invasion of epithelial cells
ENST00000228318	5250	N
ENST00000228347	55703	hsa00230=Purine metabolism.hsa00240=Pyrimidine metabolism.hsa01100=Metabolic pathways.hsa03020=RNA polymerase.hsa04623=Cytosolic DNA-sensing pathway
ENST00000228425	8496	N
ENST00000228434	969	N
ENST00000228437	11108	hsa04722=Neurotrophin signaling pathway
ENST00000228438	9976	N
ENST00000228468	41	N
ENST00000228476	1610	hsa00260=Glycine, serine and threonine metabolism.hsa00330=Arginine and proline metabolism.hsa00472=D-Arginine and D-ornithine metabolism.hsa01100=Metabolic pathways.hsa04146=Peroxisome
ENST00000228495	83892	N
ENST00000228506	9761	N
ENST00000228510	4598	hsa00900=Terpenoid backbone biosynthesis.hsa01100=Metabolic pathways.hsa04146=Peroxisome
ENST00000228515	81566	N
ENST00000228534	51561	hsa04060=Cytokine-cytokine receptor interaction.hsa04630=Jak-STAT signaling pathway.hsa05133=Pertussis.hsa05152=Tuberculosis.hsa05323=Rheumatoid arthritis
ENST00000228567	341359	N
ENST00000228606	1594	hsa00100=Steroid biosynthesis.hsa01100=Metabolic pathways.hsa05152=Tuberculosis
ENST00000228641	4618	N
ENST00000228644	4617	N
ENST00000228682	2735	hsa04340=Hedgehog signaling pathway.hsa05200=Pathways in cancer.hsa05217=Basal cell carcinoma
ENST00000228705	57460	N
ENST00000228740	4048	hsa00590=Arachidonic acid metabolism.hsa01100=Metabolic pathways
ENST00000228741	2004	N
ENST00000228799	55846	N
ENST00000228811	11272	N
ENST00000228820	57097	N
ENST00000228825	10094	hsa04666=Fc gamma R-mediated phagocytosis.hsa04810=Regulation of actin cytoskeleton.hsa05100=Bacterial invasion of epithelial cells.hsa05132=Salmonella infection
ENST00000228827	51184	N
ENST00000228837	2251	hsa04010=MAPK signaling pathway.hsa04810=Regulation of actin cytoskeleton.hsa05200=Pathways in cancer.hsa05218=Melanoma
ENST00000228841	4633	hsa04260=Cardiac muscle contraction.hsa04510=Focal adhesion.hsa04530=Tight junction.hsa04670=Leukocyte transendothelial migration.hsa04810=Regulation of actin cytoskeleton.hsa05410=Hypertrophic cardiomyopathy (HCM).hsa05414=Dilated cardiomyopathy
ENST00000228843	10635	N
ENST00000228850	10566	N
ENST00000228862	80824	hsa04010=MAPK signaling pathway
ENST00000228865	1389	N
ENST00000228872	1027	hsa04012=ErbB signaling pathway.hsa04110=Cell cycle.hsa05162=Measles.hsa05200=Pathways in cancer.hsa05202=Transcriptional misregulation in cancers.hsa05215=Prostate cancer.hsa05220=Chronic myeloid leukemia.hsa05222=Small cell lung cancer
ENST00000228887	55507	N
ENST00000228916	6337	hsa04742=Taste transduction.hsa04960=Aldosterone-regulated sodium reabsorption
ENST00000228918	4055	hsa04060=Cytokine-cytokine receptor interaction.hsa04672=Intestinal immune network for IgA production.hsa05166=HTLV-I infection
ENST00000228928	4940	hsa05160=Hepatitis C.hsa05162=Measles.hsa05164=Influenza A.hsa05168=Herpes simplex infection
ENST00000228936	420	N
ENST00000228945	397	hsa04722=Neurotrophin signaling pathway.hsa04962=Vasopressin-regulated water reabsorption
ENST00000229002	79785	N
ENST00000229003	8909	N
ENST00000229030	11211	hsa04310=Wnt signaling pathway.hsa04916=Melanogenesis.hsa05166=HTLV-I infection.hsa05200=Pathways in cancer.hsa05217=Basal cell carcinoma
ENST00000229134	55801	hsa04060=Cytokine-cytokine receptor interaction.hsa04630=Jak-STAT signaling pathway
ENST00000229135	3458	hsa03050=Proteasome.hsa04060=Cytokine-cytokine receptor interaction.hsa04140=Regulation of autophagy.hsa04350=TGF-beta signaling pathway.hsa04380=Osteoclast differentiation.hsa04612=Antigen processing and presentation.hsa04630=Jak-STAT signaling pathway.hsa04650=Natural killer cell mediated cytotoxicity.hsa04660=T cell receptor signaling pathway.hsa04940=Type I diabetes mellitus.hsa05132=Salmonella infection.hsa05140=Leishmaniasis.hsa05142=Chagas disease (American trypanosomiasis).hsa05143=African trypanosomiasis.hsa05144=Malaria.hsa05145=Toxoplasmosis.hsa05146=Amoebiasis.hsa05152=Tuberculosis.hsa05162=Measles.hsa05164=Influenza A.hsa05168=Herpes simplex infection.hsa05322=Systemic lupus erythematosus.hsa05323=Rheumatoid arthritis.hsa05330=Allograft rejection.hsa05332=Graft-versus-host disease
ENST00000229179	57122	hsa03013=RNA transport
ENST00000229195	4848	hsa03018=RNA degradation
ENST00000229201	8914	N
ENST00000229214	11103	N
ENST00000229238	51258	N
ENST00000229239	2597	hsa00010=Glycolysis / Gluconeogenesis.hsa01100=Metabolic pathways.hsa05010=Alzheimer's disease
ENST00000229243	84519	N
ENST00000229264	2784	hsa04062=Chemokine signaling pathway.hsa04724=Glutamatergic synapse.hsa04725=Cholinergic synapse.hsa04727=GABAergic synapse.hsa04728=Dopaminergic synapse.hsa04742=Taste transduction
ENST00000229266	56994	hsa00564=Glycerophospholipid metabolism.hsa00565=Ether lipid metabolism.hsa01100=Metabolic pathways
ENST00000229268	8078	N
ENST00000229281	113246	N
ENST00000229304	339	N
ENST00000229307	79923	N
ENST00000229314	51026	N
ENST00000229328	5564	hsa04910=Insulin signaling pathway.hsa04920=Adipocytokine signaling pathway.hsa05410=Hypertrophic cardiomyopathy (HCM)
ENST00000229329	55907	hsa00520=Amino sugar and nucleotide sugar metabolism.hsa01100=Metabolic pathways
ENST00000229330	29915	hsa05168=Herpes simplex infection
ENST00000229332	50856	N
ENST00000229335	57379	hsa04672=Intestinal immune network for IgA production.hsa05340=Primary immunodeficiency
ENST00000229340	11021	N
ENST00000229379	1337	hsa00190=Oxidative phosphorylation.hsa01100=Metabolic pathways.hsa04260=Cardiac muscle contraction.hsa05010=Alzheimer's disease.hsa05012=Parkinson's disease.hsa05016=Huntington's disease
ENST00000229384	U	N
ENST00000229390	8683	hsa03040=Spliceosome.hsa05168=Herpes simplex infection
ENST00000229395	26127	N
ENST00000229402	3820	hsa05144=Malaria
ENST00000229416	2729	hsa00480=Glutathione metabolism.hsa01100=Metabolic pathways
ENST00000229554	345895	N
ENST00000229583	84830	N
ENST00000229595	25842	N
ENST00000229633	135114	N
ENST00000229725	4758	hsa00511=Other glycan degradation.hsa00600=Sphingolipid metabolism.hsa04142=Lysosome
ENST00000229729	80736	N
ENST00000229758	26271	hsa04114=Oocyte meiosis
ENST00000229769	2178	hsa03460=Fanconi anemia pathway
ENST00000229771	7287	N
ENST00000229795	1432	hsa04010=MAPK signaling pathway.hsa04370=VEGF signaling pathway.hsa04380=Osteoclast differentiation.hsa04620=Toll-like receptor signaling pathway.hsa04621=NOD-like receptor signaling pathway.hsa04622=RIG-I-like receptor signaling pathway.hsa04660=T cell receptor signaling pathway.hsa04664=Fc epsilon RI signaling pathway.hsa04670=Leukocyte transendothelial migration.hsa04722=Neurotrophin signaling pathway.hsa04728=Dopaminergic synapse.hsa04912=GnRH signaling pathway.hsa04914=Progesterone-mediated oocyte maturation.hsa05014=Amyotrophic lateral sclerosis (ALS).hsa05132=Salmonella infection.hsa05133=Pertussis.hsa05140=Leishmaniasis.hsa05142=Chagas disease (American trypanosomiasis).hsa05145=Toxoplasmosis.hsa05152=Tuberculosis.hsa05160=Hepatitis C.hsa05164=Influenza A
ENST00000229812	11329	N
ENST00000229824	U	N
ENST00000229829	3111	hsa04145=Phagosome.hsa04514=Cell adhesion molecules (CAMs).hsa04612=Antigen processing and presentation.hsa04672=Intestinal immune network for IgA production.hsa04940=Type I diabetes mellitus.hsa05140=Leishmaniasis.hsa05145=Toxoplasmosis.hsa05150=Staphylococcus aureus infection.hsa05152=Tuberculosis.hsa05164=Influenza A.hsa05166=HTLV-I infection.hsa05168=Herpes simplex infection.hsa05310=Asthma.hsa05320=Autoimmune thyroid disease.hsa05322=Systemic lupus erythematosus.hsa05323=Rheumatoid arthritis.hsa05330=Allograft rejection.hsa05332=Graft-versus-host disease.hsa05416=Viral myocarditis
ENST00000229854	4172	hsa03030=DNA replication.hsa04110=Cell cycle
ENST00000229903	55776	N
ENST00000229922	10486	N
ENST00000230012	154150	N
ENST00000230036	2822	hsa00563=Glycosylphosphatidylinositol(GPI)-anchor biosynthesis
ENST00000230048	55856	N
ENST00000230050	6206	hsa03010=Ribosome
ENST00000230053	135152	hsa00532=Glycosaminoglycan biosynthesis - chondroitin sulfate.hsa00534=Glycosaminoglycan biosynthesis - heparan sulfate.hsa01100=Metabolic pathways
ENST00000230085	8724	N
ENST00000230122	9841	N
ENST00000230124	9896	N
ENST00000230221	442191	hsa04740=Olfactory transduction
ENST00000230223	81696	hsa04740=Olfactory transduction
ENST00000230236	7923	hsa00140=Steroid hormone biosynthesis.hsa01100=Metabolic pathways
ENST00000230256	54346	N
ENST00000230301	168090	N
ENST00000230323	7942	N
ENST00000230340	705	N
ENST00000230361	2979	hsa04740=Olfactory transduction.hsa04744=Phototransduction
ENST00000230381	5961	hsa05014=Amyotrophic lateral sclerosis (ALS)
ENST00000230419	5754	N
ENST00000230431	10591	N
ENST00000230449	55770	N
ENST00000230459	1347	hsa00190=Oxidative phosphorylation.hsa04260=Cardiac muscle contraction.hsa05010=Alzheimer's disease.hsa05012=Parkinson's disease.hsa05016=Huntington's disease
ENST00000230461	55754	N
ENST00000230538	3910	hsa04510=Focal adhesion.hsa04512=ECM-receptor interaction.hsa05143=African trypanosomiasis.hsa05145=Toxoplasmosis.hsa05146=Amoebiasis.hsa05200=Pathways in cancer.hsa05222=Small cell lung cancer
ENST00000230582	10279	N
ENST00000230588	4224	hsa04974=Protein digestion and absorption
ENST00000230640	23517	hsa03018=RNA degradation
ENST00000230658	3670	N
ENST00000230671	6534	N
ENST00000230732	5459	N
ENST00000230771	23438	hsa00970=Aminoacyl-tRNA biosynthesis
